1486463395,2157,[2,6],3
1486467479,2158,[1,8],4
1486469938,2159,[9,2],2
1486472471,2160,[7,4],3
1486476720,2161,[8,2],1
1486478409,2162,[7,9],4
1486482711,2163,[6,6],3
1486486934,2164,[1,4],2
1486487745,2165,[6,4],2
1486488709,2166,[1,4],3
1486491741,2167,[3,4],3
1486492564,2168,[2,7],4
1486494295,2169,[8,9],4
1486496835,2170,[7,2],4
1486499472,2171,[7,4],2
1486502062,2172,[9,4],4
1486506349,2173,[5,3],4
1486508744,2174,[1,8],4
1486511490,2175,[6,6],1
1486512732,2176,[3,4],1
1486514835,2177,[5,6],1
1486517341,2178,[9,2],3
1486518131,2179,[2,2],4
1486518779,2180,[5,6],2
1486521661,2181,[8,5],2
1486523840,2182,[7,4],4
1486524707,2183,[1,5],2
1486526843,2184,[2,2],4
1486530753,2185,[9,4],2
1486533764,2186,[6,9],4
1486538262,2187,[4,8],4
1486539364,2188,[1,2],4
1486541832,2189,[4,1],3
1486541899,2190,[2,8],4
1486545285,2191,[5,9],2
1486546118,2192,[5,9],1
1486550502,2193,[8,8],1
1486552747,2194,[5,5],2
1486555910,2195,[5,8],4
1486557711,2196,[2,1],4
1486560062,2197,[5,2],2
1486562391,2198,[2,5],3
1486565632,2199,[7,5],4
1486567364,2200,[1,9],1
1486568572,2201,[2,6],2
1486570537,2202,[8,8],4
1486571673,2203,[3,3],3
1486574791,2204,[3,6],2
1486576980,2205,[3,9],4
1486577187,2206,[8,4],3
1486581216,2207,[7,6],3
1486584282,2208,[3,6],1
1486585736,2209,[6,4],3
1486587217,2210,[1,1],2
1486591046,2211,[7,8],3
1486592492,2212,[2,4],3
1486594554,2213,[1,5],1
1486596319,2214,[2,8],3
1486598846,2215,[1,4],3
1486598872,2216,[3,7],4
1486601100,2217,[3,5],3
1486602966,2218,[8,7],2
1486606598,2219,[2,5],1
1486608037,2220,[1,2],1
1486610761,2221,[5,5],4
1486612791,2222,[8,2],2
1486616454,2223,[7,6],3
1486617044,2224,[5,7],1
1486618590,2225,[4,8],1
1486620937,2226,[5,6],3
1486623344,2227,[8,3],4
1486624043,2228,[5,8],2
1486624936,2229,[1,7],3
1486625658,2230,[1,9],3
1486625694,2231,[5,7],2
1486626072,2232,[9,1],2
1486626415,2233,[5,3],1
1486628016,2234,[4,7],2
1486628118,2235,[4,3],2
1486630394,2236,[9,6],1
1486634794,2237,[1,4],3
1486639076,2238,[8,8],1
1486641604,2239,[7,6],1
1486643465,2240,[3,7],4
1486646586,2241,[2,9],1
1486646608,2242,[8,3],4
1486650938,2243,[4,3],3
1486653451,2244,[9,1],1
1486657639,2245,[5,4],4
1486659568,2246,[9,1],1
1486661771,2247,[9,1],1
1486665315,2248,[4,8],1
1486669037,2249,[9,8],1
1486673505,2250,[4,5],2
1486675512,2251,[4,4],1
1486678521,2252,[6,7],4
1486680331,2253,[2,5],3
1486682984,2254,[3,7],2
1486684276,2255,[2,3],4
1486687148,2256,[6,2],3
1486691090,2257,[9,9],3
1486693673,2258,[4,9],3
1486695948,2259,[3,5],3
1486698105,2260,[5,6],2
1486698728,2261,[8,1],1
1486698893,2262,[6,9],3
1486701403,2263,[2,3],3
1486702103,2264,[4,8],1
1486706396,2265,[1,3],1
1486708725,2266,[5,7],3
1486711716,2267,[8,2],1
1486714682,2268,[9,7],3
1486717277,2269,[5,3],1
1486719643,2270,[5,4],1
1486721785,2271,[9,7],4
1486726032,2272,[5,4],4
1486729274,2273,[3,7],2
1486729502,2274,[5,4],4
1486730729,2275,[3,6],2
1486732255,2276,[5,8],1
1486732615,2277,[9,2],2
1486734258,2278,[8,4],2
1486737573,2279,[2,7],3
1486740371,2280,[4,2],3
1486744814,2281,[9,3],4
1486749268,2282,[6,7],1
1486751409,2283,[5,3],4
1486754043,2284,[1,2],3
1486756070,2285,[8,8],3
1486758751,2286,[7,5],1
1486760377,2287,[5,1],4
1486763112,2288,[4,4],4
1486765123,2289,[2,4],4
1486768494,2290,[8,9],4
1486770872,2291,[3,7],3
1486775248,2292,[5,9],3
1486778582,2293,[8,4],4
1486783012,2294,[8,2],2
1486783536,2295,[7,1],3
1486787908,2296,[2,7],2
1486788616,2297,[5,6],1
1486792476,2298,[3,7],2
1486794663,2299,[7,4],3
1486795763,2300,[1,1],1
1486796251,2301,[6,3],3
1486796988,2302,[4,9],1
1486798949,2303,[8,4],1
1486801321,2304,[1,9],2
1486804267,2305,[7,9],1
1486805095,2306,[4,9],1
1486808932,2307,[6,6],2
1486811417,2308,[8,7],1
1486812828,2309,[2,6],4
1486816119,2310,[6,8],1
1486816792,2311,[5,1],1
1486818486,2312,[9,3],3
1486820829,2313,[3,4],1
1486824813,2314,[3,8],3
1486825043,2315,[9,6],2
1486825851,2316,[4,3],1
1486826355,2317,[4,3],4
1486829233,2318,[8,9],1
1486832729,2319,[5,2],2
1486834265,2320,[2,3],1
1486837932,2321,[1,2],2
1486841961,2322,[3,6],2
1486843893,2323,[4,9],4
1486847048,2324,[7,8],1
1486849125,2325,[7,7],3
1486849881,2326,[4,9],2
1486851619,2327,[8,9],4
1486854221,2328,[9,3],2
1486855202,2329,[3,7],4
1486858302,2330,[5,9],2
1486861133,2331,[2,3],2
1486863709,2332,[6,5],3
1486866205,2333,[2,4],2
1486869308,2334,[3,9],3
1486871675,2335,[5,1],3
1486872835,2336,[7,5],3
1486875988,2337,[7,3],1
1486879110,2338,[8,3],1
1486880335,2339,[1,6],3
1486884544,2340,[5,9],4
1486886153,2341,[9,4],4
1486886376,2342,[1,9],3
1486890208,2343,[9,8],1
1486893358,2344,[7,8],4
1486897329,2345,[8,2],3
1486900883,2346,[7,5],4
1486903509,2347,[6,8],2
1486906889,2348,[1,8],3
1486907434,2349,[3,5],4
1486908687,2350,[3,8],2
1486909471,2351,[1,6],2
1486909912,2352,[5,2],3
1486912039,2353,[3,8],1
1486916475,2354,[8,5],4
1486918539,2355,[5,5],3
1486920702,2356,[7,6],3
1486923549,2357,[3,7],3
1486924196,2358,[5,8],3
1486927998,2359,[5,9],4
1486928150,2360,[8,1],2
1486928773,2361,[3,9],1
1486932332,2362,[9,8],3
1486935686,2363,[2,3],4
1486938910,2364,[3,8],2
1486942624,2365,[4,8],4
1486946515,2366,[3,3],1
1486950365,2367,[9,5],2
1486950642,2368,[3,2],1
1486951428,2369,[5,7],4
1486953711,2370,[7,2],1
1486955572,2371,[6,6],3
1486959283,2372,[7,2],4
1486962254,2373,[8,5],3
1486966627,2374,[9,8],2
1486967679,2375,[4,4],4
1486970177,2376,[4,2],2
1486971858,2377,[2,1],2
1486973487,2378,[8,4],2
1486973648,2379,[1,6],4
1486974411,2380,[1,9],2
1486976950,2381,[8,1],2
1486977863,2382,[9,3],2
1486980546,2383,[8,4],4
1486983220,2384,[1,7],4
1486987414,2385,[7,3],2
1486988638,2386,[3,9],4
1486990635,2387,[3,1],4
1486993471,2388,[2,6],4
1486996198,2389,[4,9],1
1486999391,2390,[2,6],3
1487002364,2391,[8,7],4
1487003841,2392,[1,4],3
1487007145,2393,[2,9],4
1487009049,2394,[8,2],4
1487010719,2395,[6,9],3
1487012235,2396,[2,3],4
1487013458,2397,[3,3],3
1487015437,2398,[1,8],4
1487019432,2399,[9,8],2
1487019568,2400,[9,2],4
1487020613,2401,[3,9],2
1487021317,2402,[4,1],2
1487024470,2403,[6,9],1
1487027900,2404,[2,8],1
1487028523,2405,[7,9],2
1487028864,2406,[6,7],2
1487032419,2407,[2,9],4
1487036740,2408,[8,1],1
1487039905,2409,[6,6],4
1487041437,2410,[2,3],3
1487043856,2411,[7,8],1
1487047826,2412,[9,8],1
1487052269,2413,[3,8],4
1487052464,2414,[9,5],1
1487054043,2415,[7,2],3
1487055822,2416,[2,6],1
1487059838,2417,[2,1],2
1487060407,2418,[2,6],3
1487060410,2419,[5,3],3
1487061892,2420,[4,6],3
1487063140,2421,[4,1],3
1487066621,2422,[1,8],1
1487068116,2423,[6,5],2
1487071787,2424,[2,2],4
1487072175,2425,[7,5],3
1487072981,2426,[5,8],3
1487074183,2427,[5,3],2
1487076074,2428,[7,5],4
1487078527,2429,[1,2],3
1487081776,2430,[5,9],4
1487083452,2431,[3,3],3
1487086177,2432,[3,6],4
1487089610,2433,[5,1],3
1487091889,2434,[1,7],1
1487092926,2435,[5,9],4
1487093089,2436,[4,8],4
1487094566,2437,[9,6],2
1487096012,2438,[6,2],1
1487097849,2439,[3,7],3
1487099575,2440,[2,3],1
1487103289,2441,[1,5],3
1487106060,2442,[8,7],4
1487106591,2443,[3,8],3
1487109896,2444,[9,5],3
1487112705,2445,[6,8],3
1487116539,2446,[3,8],3
1487120329,2447,[2,2],1
1487120840,2448,[4,4],3
1487123268,2449,[4,1],3
1487123627,2450,[2,3],3
1487126390,2451,[9,5],4
1487127006,2452,[5,3],3
1487127989,2453,[3,4],4
1487129777,2454,[2,4],2
1487132478,2455,[9,1],2
1487135779,2456,[3,3],3
1487140052,2457,[9,8],4
1487140455,2458,[2,8],4
1487141626,2459,[4,1],1
1487142459,2460,[9,4],4
1487142675,2461,[7,4],4
1487143364,2462,[2,5],2
1487143779,2463,[4,7],2
1487146196,2464,[7,1],3
1487148176,2465,[1,5],4
1487151894,2466,[4,9],1
1487152910,2467,[5,3],1
1487155686,2468,[7,6],3
1487157419,2469,[8,9],4
1487158327,2470,[2,7],2
1487159200,2471,[9,1],2
1487162289,2472,[8,7],2
1487163389,2473,[7,8],2
1487166225,2474,[1,9],4
1487168436,2475,[8,6],1
1487170416,2476,[7,4],2
1487173961,2477,[1,1],4
1487174569,2478,[9,4],1
1487176248,2479,[5,7],2
1487178185,2480,[1,2],2
1487182669,2481,[9,7],4
1487183087,2482,[9,7],4
1487183804,2483,[4,1],1
1487185238,2484,[7,1],1
1487187393,2485,[1,4],2
1487189883,2486,[6,3],1
1487190760,2487,[2,2],1
1487191671,2488,[6,8],4
1487196151,2489,[5,8],4
1487196212,2490,[4,3],2
1487197306,2491,[7,3],1
1487199935,2492,[7,7],2
1487201819,2493,[6,8],4
1487203073,2494,[8,5],3
1487205816,2495,[7,5],4
1487205817,2496,[9,6],3
1487208363,2497,[7,1],3
1487211719,2498,[5,4],2
1487214917,2499,[9,2],2
1487218307,2500,[3,6],4
1487220495,2501,[4,2],2
1487221597,2502,[2,8],4
1487222308,2503,[1,2],2
1487225529,2504,[6,5],4
1487230005,2505,[4,4],4
1487233393,2506,[8,5],4
1487235386,2507,[8,1],1
1487235635,2508,[3,2],4
1487239519,2509,[7,6],3
1487240260,2510,[1,5],1
1487240809,2511,[5,8],4
1487242767,2512,[3,2],1
1487243573,2513,[4,3],1
1487245780,2514,[4,5],1
1487248363,2515,[6,8],3
1487252348,2516,[1,4],2
1487256555,2517,[3,3],3
1487257665,2518,[9,5],1
1487260808,2519,[4,7],2
1487261392,2520,[3,6],3
1487262552,2521,[5,3],2
1487266398,2522,[1,3],1
1487270025,2523,[4,4],4
1487272266,2524,[9,9],4
1487275016,2525,[6,9],1
1487276390,2526,[9,4],3
1487278280,2527,[6,3],2
1487281836,2528,[4,9],3
1487284694,2529,[5,3],2
1487285670,2530,[1,8],1
1487289141,2531,[3,6],4
1487292652,2532,[9,1],3
1487293857,2533,[5,8],2
1487298250,2534,[1,5],3
1487301401,2535,[7,4],4
1487304950,2536,[4,7],4
1487306772,2537,[3,8],3
1487309058,2538,[6,3],4
1487311667,2539,[8,5],4
1487315885,2540,[3,8],2
1487317310,2541,[4,1],2
1487319137,2542,[5,9],4
1487319881,2543,[9,6],3
1487321451,2544,[9,2],1
1487323254,2545,[1,4],4
1487326515,2546,[1,3],2
1487327531,2547,[5,5],2
1487331947,2548,[4,6],4
1487332835,2549,[4,4],3
1487335204,2550,[7,5],4
1487335740,2551,[4,2],2
1487339240,2552,[1,4],2
1487341976,2553,[6,2],1
1487343852,2554,[6,6],2
1487348278,2555,[6,5],4
1487352382,2556,[3,7],3
1487356681,2557,[8,7],2
1487358436,2558,[5,8],2
1487361251,2559,[4,2],2
1487363187,2560,[1,9],1
1487365155,2561,[4,6],1
1487368154,2562,[4,1],1
1487371544,2563,[4,4],4
1487373500,2564,[5,1],1
1487378001,2565,[9,2],4
1487380902,2566,[2,3],1
1487384855,2567,[6,7],4
1487387998,2568,[3,8],4
1487391807,2569,[2,8],3
1487396005,2570,[1,8],2
1487399347,2571,[5,6],1
1487401625,2572,[3,6],2
1487403448,2573,[5,8],2
1487404688,2574,[1,2],1
1487408846,2575,[1,5],2
1487408914,2576,[5,7],2
1487411234,2577,[9,8],2
1487413984,2578,[2,9],4
1487414740,2579,[2,1],4
1487415433,2580,[4,7],4
1487418901,2581,[7,8],3
1487422149,2582,[9,7],4
1487424536,2583,[2,3],1
1487425546,2584,[1,6],2
1487428417,2585,[4,8],3
1487430492,2586,[4,6],4
1487434045,2587,[6,5],4
1487437635,2588,[8,6],3
1487438473,2589,[6,6],1
1487438799,2590,[6,9],2
1487442965,2591,[1,1],3
1487443005,2592,[6,9],4
1487443983,2593,[9,7],3
1487444877,2594,[5,2],3
1487445614,2595,[2,5],4
1487449001,2596,[5,6],2
1487449577,2597,[5,3],1
1487453305,2598,[2,7],4
1487456494,2599,[9,3],2
1487459330,2600,[6,4],3
1487461922,2601,[3,9],4
1487463965,2602,[4,3],1
1487464395,2603,[5,3],4
1487466841,2604,[5,1],3
1487470624,2605,[6,4],3
1487473033,2606,[1,6],3
1487474768,2607,[2,5],1
1487475025,2608,[2,9],2
1487475502,2609,[6,9],3
1487477210,2610,[9,2],1
1487481040,2611,[8,8],3
1487485512,2612,[5,5],1
1487486342,2613,[8,1],2
1487487565,2614,[2,5],4
1487490023,2615,[8,1],4
1487492524,2616,[1,6],2
1487493922,2617,[4,2],4
1487496510,2618,[6,6],4
1487496605,2619,[6,9],1
1487496923,2620,[3,3],4
1487497907,2621,[5,7],3
1487500191,2622,[3,4],2
1487504361,2623,[3,8],4
1487507395,2624,[6,8],4
1487509648,2625,[1,4],1
1487509822,2626,[2,8],1
1487511090,2627,[1,5],1
1487512491,2628,[2,4],2
1487515887,2629,[7,5],1
1487518772,2630,[8,1],1
1487521496,2631,[7,2],3
1487524313,2632,[7,4],3
1487526078,2633,[6,4],1
1487527367,2634,[2,7],2
1487527483,2635,[1,7],4
1487531898,2636,[5,8],4
1487532811,2637,[7,4],1
1487536663,2638,[4,6],2
1487539656,2639,[6,1],3
1487540337,2640,[3,5],3
1487541825,2641,[4,5],1
1487545602,2642,[1,1],4
1487548328,2643,[2,4],4
1487550959,2644,[6,6],1
1487553531,2645,[3,3],4
1487556803,2646,[4,2],4
1487560574,2647,[5,6],3
1487561768,2648,[7,8],1
1487565853,2649,[4,1],2
1487568956,2650,[3,8],3
1487573182,2651,[8,1],4
1487575637,2652,[8,8],2
1487579758,2653,[1,6],4
1487580795,2654,[9,9],2
1487584357,2655,[9,4],3
1487587812,2656,[7,1],3
1487592123,2657,[6,4],1
1487593223,2658,[6,5],1
1487597187,2659,[1,9],4
1487601296,2660,[1,8],1
1487601482,2661,[1,5],2
1487603323,2662,[3,4],1
1487605142,2663,[7,1],4
1487608964,2664,[8,1],1
1487610935,2665,[1,5],1
1487615166,2666,[8,4],2
1487617493,2667,[3,4],4
1487617884,2668,[2,5],4
1487618759,2669,[1,4],2
1487622827,2670,[7,9],2
1487626061,2671,[4,1],3
1487630334,2672,[5,4],1
1487630890,2673,[3,5],3
1487635135,2674,[1,1],2
1487637984,2675,[6,7],2
1487642311,2676,[9,4],4
1487643516,2677,[7,4],1
1487647773,2678,[5,1],1
1487649097,2679,[5,1],1
1487650251,2680,[6,3],2
1487651343,2681,[8,3],1
1487654539,2682,[5,2],3
1487658187,2683,[9,2],1
1487660424,2684,[9,7],2
1487661649,2685,[2,7],1
1487664818,2686,[8,7],1
1487666632,2687,[3,1],2
1487668575,2688,[8,8],4
1487669652,2689,[6,1],1
1487669760,2690,[9,4],4
1487673653,2691,[4,1],1
1487676520,2692,[6,3],3
1487678170,2693,[7,8],2
1487681077,2694,[9,6],1
1487682951,2695,[1,2],4
1487686231,2696,[4,1],4
1487688754,2697,[9,9],2
1487691644,2698,[3,7],4
1487695042,2699,[2,3],4
1487697139,2700,[9,7],4
1487700293,2701,[6,5],2
1487701250,2702,[4,6],2
1487705021,2703,[2,1],4
1487709297,2704,[5,7],1
1487712241,2705,[9,3],1
1487714565,2706,[9,6],2
1487714868,2707,[7,7],4
1487716386,2708,[2,7],3
1487720078,2709,[8,4],2
1487720276,2710,[3,4],4
1487722030,2711,[6,9],3
1487722649,2712,[6,8],1
1487724924,2713,[8,9],4
1487726353,2714,[6,7],3
1487729682,2715,[2,3],3
1487731822,2716,[2,4],2
1487735303,2717,[6,5],3
1487739759,2718,[2,8],4
1487739971,2719,[6,3],2
1487743474,2720,[3,2],2
1487745213,2721,[2,9],3
1487745933,2722,[9,4],4
1487746620,2723,[1,7],1
1487747743,2724,[4,8],1
1487750118,2725,[5,2],2
1487751821,2726,[7,1],1
1487751821,2727,[2,3],4
1487754685,2728,[4,4],2
1487756477,2729,[3,2],1
1487760276,2730,[1,5],3
1487761952,2731,[6,1],1
1487765758,2732,[8,2],4
1487769237,2733,[5,8],4
1487770147,2734,[1,5],2
1487773635,2735,[7,2],4
1487775028,2736,[9,1],3
1487776083,2737,[9,3],4
1487776298,2738,[5,9],1
1487780188,2739,[4,9],4
1487781343,2740,[4,2],2
1487784399,2741,[3,8],1
1487786564,2742,[3,2],1
1487786603,2743,[9,4],3
1487790124,2744,[4,4],4
1487791684,2745,[2,3],4
1487794464,2746,[8,7],3
1487796632,2747,[2,7],1
1487798257,2748,[3,1],2
1487799134,2749,[6,1],2
1487802883,2750,[6,6],2
1487803935,2751,[1,6],3
1487808171,2752,[7,5],3
1487811047,2753,[4,3],1
1487812081,2754,[9,5],4
1487816568,2755,[2,1],4
1487820886,2756,[2,9],3
1487823092,2757,[4,6],1
1487824059,2758,[2,1],4
1487826410,2759,[4,8],3
1487830524,2760,[7,6],3
1487833815,2761,[8,3],2
1487836368,2762,[6,9],3
1487837468,2763,[5,8],2
1487840548,2764,[5,1],3
1487842845,2765,[9,8],4
1487843770,2766,[4,2],4
1487844222,2767,[2,4],2
1487845893,2768,[9,6],2
1487848909,2769,[1,9],1
1487850737,2770,[2,5],2
1487854864,2771,[1,3],3
1487857515,2772,[9,4],1
1487858692,2773,[4,4],2
1487859506,2774,[4,6],4
1487861454,2775,[9,4],1
1487864774,2776,[8,3],1
1487865134,2777,[4,8],4
1487869060,2778,[2,2],2
1487869826,2779,[1,1],4
1487870432,2780,[5,6],4
1487872137,2781,[9,1],1
1487876182,2782,[7,4],2
1487877090,2783,[3,5],1
1487880442,2784,[7,9],2
1487881370,2785,[9,3],3
1487883203,2786,[9,6],2
1487885150,2787,[6,1],2
1487886568,2788,[5,6],1
1487887952,2789,[3,2],4
1487892304,2790,[6,3],4
1487893003,2791,[9,9],4
1487896962,2792,[8,9],3
1487900330,2793,[8,5],2
1487902518,2794,[7,2],4
1487906297,2795,[6,5],1
1487907248,2796,[6,5],4
1487910643,2797,[5,1],2
1487913551,2798,[4,8],2
1487915564,2799,[5,4],4
1487917849,2800,[2,4],2
1487919345,2801,[9,4],2
1487922725,2802,[7,1],3
1487926166,2803,[6,5],4
1487926344,2804,[4,1],3
1487929230,2805,[1,3],2
1487932552,2806,[9,5],2
1487935422,2807,[8,3],3
1487939686,2808,[5,8],1
1487944032,2809,[4,7],4
1487945488,2810,[9,9],4
1487948783,2811,[5,6],3
1487949528,2812,[6,3],1
1487954020,2813,[1,2],2
1487955182,2814,[9,4],3
1487959224,2815,[8,3],2
1487961477,2816,[7,4],3
1487962903,2817,[3,9],2
1487965204,2818,[7,1],1
1487966979,2819,[8,7],3
1487969274,2820,[1,8],2
1487973016,2821,[7,2],3
1487976013,2822,[4,6],4
1487977768,2823,[1,2],4
1487980721,2824,[5,9],2
1487982153,2825,[6,2],4
1487984089,2826,[1,9],2
1487984681,2827,[1,7],4
1487986603,2828,[1,9],3
1487990376,2829,[4,4],2
1487994287,2830,[2,5],2
1487996237,2831,[4,7],2
1487999423,2832,[1,9],4
1487999789,2833,[7,5],4
1488001198,2834,[3,8],4
1488003759,2835,[6,7],2
1488005253,2836,[5,7],1
1488006250,2837,[9,8],4
1488010141,2838,[8,2],1
1488012872,2839,[6,5],2
1488015316,2840,[9,4],4
1488017168,2841,[7,4],2
1488021258,2842,[3,3],4
1488025105,2843,[5,5],3
1488029296,2844,[7,2],3
1488030255,2845,[7,6],4
1488034313,2846,[6,6],4
1488036895,2847,[9,7],2
1488040142,2848,[3,5],4
1488040617,2849,[5,5],1
1488041353,2850,[1,8],4
1488045262,2851,[8,2],2
1488045583,2852,[8,2],1
1488049443,2853,[1,1],1
1488050153,2854,[5,9],2
1488051397,2855,[9,1],4
1488054525,2856,[5,9],4
1488054863,2857,[7,1],2
1488055882,2858,[3,3],3
1488058567,2859,[4,2],1
1488061548,2860,[7,2],4
1488064012,2861,[5,4],3
1488067925,2862,[1,4],2
1488071104,2863,[7,2],1
1488071761,2864,[6,5],3
1488075744,2865,[3,3],1
1488076073,2866,[2,1],4
1488077295,2867,[1,2],3
1488081431,2868,[4,7],3
1488084621,2869,[2,9],3
1488088339,2870,[3,2],4
1488091692,2871,[1,3],2
1488093190,2872,[8,4],1
1488097441,2873,[2,8],4
1488101871,2874,[2,6],3
1488105623,2875,[9,1],1
1488108643,2876,[7,9],1
1488112754,2877,[3,4],2
1488115670,2878,[8,4],1
1488115794,2879,[6,2],2
1488115798,2880,[6,5],1
1488116935,2881,[4,9],2
1488121019,2882,[5,5],4
1488124551,2883,[5,4],1
1488128701,2884,[1,5],4
1488130427,2885,[4,1],2
1488131574,2886,[8,5],1
1488135317,2887,[1,3],3
1488136017,2888,[7,9],4
1488137850,2889,[4,5],1
1488138223,2890,[2,2],2
1488141566,2891,[7,6],4
1488142389,2892,[2,2],3
1488143519,2893,[3,2],4
1488147838,2894,[1,9],2
1488150127,2895,[4,6],2
1488152398,2896,[9,7],3
1488154625,2897,[4,8],3
1488156126,2898,[9,2],3
1488157568,2899,[7,1],1
1488158675,2900,[6,2],3
1488161985,2901,[7,7],1
1488165564,2902,[7,4],3
1488170049,2903,[7,9],4
1488170892,2904,[9,2],1
1488173321,2905,[3,2],3
1488173641,2906,[2,2],4
1488177426,2907,[2,9],3
1488179933,2908,[2,6],2
1488181971,2909,[1,9],2
1488185392,2910,[2,3],2
1488187980,2911,[4,4],4
1488190186,2912,[7,9],3
1488191822,2913,[2,3],2
1488195329,2914,[3,6],3
1488197699,2915,[1,2],4
1488198496,2916,[6,4],4
1488198787,2917,[4,6],4
1488200125,2918,[4,2],1
1488203840,2919,[1,4],3
1488204246,2920,[9,8],2
1488205956,2921,[7,4],4
1488207832,2922,[4,4],3
1488210497,2923,[2,1],4
1488214869,2924,[1,3],3
1488216552,2925,[8,3],2
1488220674,2926,[7,5],3
1488224570,2927,[6,6],3
1488226159,2928,[8,4],2
1488229723,2929,[9,3],2
1488231349,2930,[3,3],4
1488233363,2931,[2,9],1
1488233468,2932,[3,4],1
1488237570,2933,[6,6],1
1488239851,2934,[9,5],2
1488241531,2935,[9,1],2
1488243879,2936,[6,9],2
1488244634,2937,[1,1],1
1488244869,2938,[5,3],1
1488246331,2939,[2,8],3
1488246919,2940,[6,5],3
1488251229,2941,[9,3],4
1488253124,2942,[3,4],4
1488257582,2943,[5,7],3
1488261781,2944,[2,3],1
1488265924,2945,[6,2],2
1488266630,2946,[2,2],4
1488270440,2947,[3,4],3
1488274268,2948,[3,4],4
1488277715,2949,[7,4],2
1488281976,2950,[2,8],4
1488282947,2951,[4,8],3
1488286731,2952,[1,3],2
1488287123,2953,[7,2],4
1488288747,2954,[6,3],2
1488290173,2955,[3,8],2
1488294103,2956,[1,5],2
1488298184,2957,[6,4],1
1488301083,2958,[6,8],2
1488301993,2959,[4,5],3
1488303379,2960,[9,6],3
1488306191,2961,[2,3],3
1488307160,2962,[2,9],4
1488311188,2963,[5,3],3
1488311905,2964,[4,9],4
1488312164,2965,[4,7],4
1488313870,2966,[1,7],3
1488314013,2967,[9,7],2
1488316507,2968,[1,8],2
1488316835,2969,[2,5],3
1488317213,2970,[4,6],4
1488320507,2971,[4,3],1
1488320901,2972,[2,9],4
1488325289,2973,[3,5],4
1488326334,2974,[9,7],4
1488330264,2975,[1,4],1
1488334633,2976,[1,8],2
1488335033,2977,[4,7],1
1488337434,2978,[7,9],1
1488338933,2979,[1,3],1
1488341445,2980,[4,1],3
1488344103,2981,[3,2],2
1488344203,2982,[3,6],3
1488347984,2983,[5,8],3
1488349746,2984,[4,9],3
1488352417,2985,[9,6],2
1488353555,2986,[7,8],3
1488354431,2987,[9,3],4
1488354885,2988,[8,4],3
1488356666,2989,[8,8],2
1488358708,2990,[9,5],2
1488359333,2991,[3,9],4
1488362184,2992,[3,7],3
1488365187,2993,[1,6],4
1488369369,2994,[4,3],3
1488371290,2995,[6,9],1
1488372955,2996,[9,6],1
1488373483,2997,[8,3],2
1488375454,2998,[7,4],1
1488377470,2999,[7,8],2
1488379335,3000,[2,2],4
1488382855,3001,[1,6],4
1488384205,3002,[3,5],4
1488385918,3003,[2,1],2
1488387535,3004,[6,7],3
1488387867,3005,[2,5],2
1488390048,3006,[4,9],2
1488392925,3007,[8,6],1
1488395416,3008,[6,8],3
1488396617,3009,[4,7],2
1488401035,3010,[7,4],1
1488404537,3011,[5,8],3
1488406916,3012,[1,7],2
1488407381,3013,[5,8],1
1488407474,3014,[5,7],1
1488407567,3015,[4,6],3
1488410468,3016,[8,3],2
1488411212,3017,[5,3],3
1488414119,3018,[9,9],2
1488417071,3019,[2,4],3
1488420576,3020,[4,3],3
1488420674,3021,[2,2],2
1488424233,3022,[3,3],2
1488427955,3023,[8,1],2
1488429249,3024,[4,4],1
1488430089,3025,[7,8],2
1488431120,3026,[1,4],4
1488434112,3027,[2,6],1
1488438465,3028,[4,4],2
1488440670,3029,[1,5],3
1488441626,3030,[6,7],4
1488443609,3031,[6,7],3
1488443757,3032,[1,9],2
1488443796,3033,[1,9],1
1488447234,3034,[8,8],1
1488448378,3035,[3,7],1
1488450657,3036,[9,9],3
1488452849,3037,[5,2],3
1488456652,3038,[7,2],2
1488457540,3039,[1,9],1
1488458540,3040,[9,1],1
1488460363,3041,[7,9],4
1488460664,3042,[9,3],2
1488462139,3043,[1,8],3
1488466057,3044,[9,7],2
1488468053,3045,[9,8],3
1488468576,3046,[3,4],4
1488469297,3047,[2,1],4
1488470079,3048,[7,5],1
1488472631,3049,[3,5],4
1488474321,3050,[1,6],1
1488476522,3051,[5,4],2
1488480130,3052,[9,5],3
1488482931,3053,[7,3],4
1488485874,3054,[4,8],4
1488487375,3055,[3,9],4
1488490286,3056,[4,6],2
1488494309,3057,[3,2],2
1488494346,3058,[5,8],2
1488496943,3059,[4,8],2
1488499567,3060,[4,2],4
1488503047,3061,[7,4],1
1488506679,3062,[2,6],1
1488510426,3063,[9,6],2
1488511411,3064,[8,2],4
1488515577,3065,[6,8],1
1488518637,3066,[3,4],4
1488518663,3067,[3,7],4
1488522776,3068,[8,8],3
1488526996,3069,[2,7],3
1488529295,3070,[5,6],1
1488529987,3071,[9,2],4
1488531375,3072,[4,2],1
1488535029,3073,[3,7],3
1488538273,3074,[8,4],4
1488541885,3075,[7,1],2
1488542926,3076,[3,3],4
1488542951,3077,[8,1],4
1488544272,3078,[9,6],4
1488546806,3079,[2,8],3
1488549815,3080,[6,5],2
1488550462,3081,[8,9],1
1488553870,3082,[1,6],1
1488555069,3083,[9,7],3
1488559167,3084,[3,8],1
1488559322,3085,[1,6],4
1488560043,3086,[8,8],1
1488561030,3087,[6,6],2
1488562036,3088,[6,6],4
1488563622,3089,[8,8],3
